Data Type,HTS Number,Description,Year,Quantity Description,January,February,March,April,May,June,July,August,September,October,November,December
General CIF Imports Value,20089910,"Avocados, otherwise prepared or preserved, nesoi",2022,Value for: kilograms,46937323.00,41892585.00,41609579.00,40105045.00,40832102.00,50665038.00,51519787.00,57786693.00,58186061.00,55237586.00,51888184.00,52135888.00
General CIF Imports Value,20089913,"Banana pulp, otherwise prepared or preserved, nesoi",2022,Value for: kilograms,3190108.00,2378384.00,4252598.00,2897138.00,3801420.00,2574890.00,3579055.00,3081016.00,4050402.00,3421724.00,2499767.00,2547346.00
General CIF Imports Value,20089915,"Bananas, other than pulp, otherwise prepared or preserved, nesoi",2022,Value for: kilograms,8812370.00,11800717.00,12352887.00,11933007.00,10963346.00,13203197.00,9291922.00,9711376.00,9562184.00,10023273.00,8107972.00,8075273.00
General CIF Imports Value,20089918,"Blueberries, otherwise prepared or preserved, nesoi.",2022,Value for: kilograms,1109457.00,630438.00,610431.00,703738.00,1254228.00,567117.00,303570.00,440985.00,761113.00,408377.00,598816.00,437999.00
General CIF Imports Value,20089921,"Berries, other than cranberries, blueberries and strawberries, otherwise prepared or preserved, nesoi",2022,Value for: kilograms,3173449.00,3573733.00,4485410.00,3573935.00,3162057.00,2647242.00,3242034.00,3679804.00,4102245.00,6167562.00,5038939.00,3853511.00
General CIF Imports Value,20089923,"Cashew apples, mameyes colorados, sapodillas, soursops and sweetsops, otherwise prepared or preserved, nesoi",2022,Value for: kilograms,460591.00,361745.00,726922.00,1127028.00,719605.00,351008.00,594010.00,562553.00,546382.00,609796.00,422798.00,435475.00
General CIF Imports Value,20089925,"Dates, otherwise prepared or preserved, nesoi",2022,Value for: kilograms,70048.00,35571.00,102288.00,50747.00,212012.00,159756.00,179838.00,167381.00,95434.00,27135.00,155184.00,4399.00
General CIF Imports Value,20089928,"Figs, otherwise prepared or preserved, nesoi",2022,Value for: kilograms,288540.00,715194.00,354859.00,642779.00,187649.00,195176.00,320080.00,475110.00,586788.00,463532.00,627540.00,686626.00
General CIF Imports Value,20089929,"Grapes, otherwise prepared or preserved, nesoi",2022,Value for: kilograms,50162.00,32454.00,38824.00,29304.00,51434.00,35214.00,37910.00,203958.00,20299.00,71343.00,74925.00,49828.00
General CIF Imports Value,20089930,"Guavas, otherwise prepared or preserved, nesoi",2022,Value for: kilograms,1282389.00,978300.00,1013006.00,1079627.00,2068438.00,2193383.00,1962347.00,975044.00,1176361.00,716957.00,1511504.00,549320.00
General CIF Imports Value,20089935,"Lychees and longans, otherwise prepared or preserved, nesoi",2022,Value for: kilograms,751535.00,764848.00,467869.00,366167.00,475149.00,618843.00,317496.00,1350632.00,1263416.00,1521032.00,994561.00,669955.00
General CIF Imports Value,20089940,"Mangoes, otherwise prepared or preserved, nesoi",2022,Value for: kilograms,8014093.00,9556111.00,14468031.00,13210310.00,15047842.00,14462330.00,12147960.00,17144916.00,13721850.00,11839036.00,5055261.00,6790348.00
General CIF Imports Value,20089945,"Papaya pulp, otherwise prepared or preserved, nesoi",2022,Value for: kilograms,39216.00,33359.00,29599.00,70526.00,41961.00,53459.00,63795.00,8331.00,28015.00,30453.00,49466.00,17693.00
General CIF Imports Value,20089950,"Papayas, other than pulp, otherwise prepared or preserved, nesoi",2022,Value for: kilograms,404304.00,516427.00,573757.00,1002718.00,799251.00,617594.00,877217.00,1117591.00,802310.00,1069316.00,565281.00,555223.00
General CIF Imports Value,20089960,"Plums (including prune plums and sloes), otherwise prepared or preserved, nesoi",2022,Value for: kilograms,261834.00,672931.00,659350.00,559994.00,589579.00,1353394.00,907111.00,897859.00,320920.00,923145.00,1203920.00,479384.00
General CIF Imports Value,20089961,"Soybeans, otherwise prepared or preserved, nesoi",2022,Value for: kilograms,7903200.00,6454036.00,6392354.00,6770980.00,7604188.00,5111036.00,5857022.00,5491641.00,6498396.00,6247234.00,4097014.00,5879043.00
General CIF Imports Value,20089963,"Sweet ginger, otherwise prepared or preserved, nesoi",2022,Value for: kilograms,876730.00,867292.00,299872.00,701845.00,427988.00,136941.00,131724.00,77474.00,44352.00,57289.00,41404.00,110213.00
General CIF Imports Value,20089965,"Yucca, otherwise prepared or preserved, nesoi",2022,Value for: kilograms,578786.00,544970.00,751226.00,841806.00,886978.00,939594.00,879089.00,1860776.00,1864215.00,1639173.00,1828107.00,1735459.00
General CIF Imports Value,20089970,"Chinese water chestnuts, otherwise prepared or preserved, frozen, not elsewhere specified or included",2022,Value for: kilograms,8393.00,0.00,7445.00,0.00,15429.00,0.00,8869.00,0.00,0.00,19916.00,10062.00,0.00
General CIF Imports Value,20089971,"Chinese water chestnuts, otherwise prepared or preserved, not frozen, not elsewhere specified or included",2022,Value for: kilograms,2034010.00,5173786.00,5063855.00,4457146.00,6481140.00,4423156.00,2453634.00,1745242.00,1621873.00,959995.00,896010.00,925525.00
General CIF Imports Value,20089980,"Pulp of fruit nesoi, and other edible parts of plants nesoi, excluding mixtures, otherwise prepared or preserved, nesoi",2022,Value for: kilograms,1736656.00,1815098.00,2757522.00,3237957.00,3760922.00,3830751.00,3410765.00,3283775.00,2801316.00,2662857.00,2533810.00,1431770.00
General CIF Imports Value,20089991,"Bean cake, bean stick, miso, other fruit, nuts and other edible parts of plans, prepared or preserved",2022,Value for: kilograms,67589286.00,61599689.00,70667485.00,71249162.00,78266708.00,74720805.00,66914006.00,61576785.00,55786735.00,53984100.00,51782267.00,48112804.00
General CIF Imports Value,20091100,"Orange juice, frozen, unfermented and not containing added spirit",2022,Value for: liters,24175922.00,38818698.00,51457319.00,57997420.00,33131573.00,24310467.00,10064263.00,14902366.00,9702376.00,23805196.00,25576376.00,49195864.00
General CIF Imports Value,20091225,"Orange juice, not frozen, Brix value not exceed 20, not concentrate & not made from juice degree concentration of 1.5 or >, unfermented",2022,Value for: liters,24697041.00,28774053.00,31912456.00,34568403.00,33034819.00,31896955.00,3275624.00,54302477.00,11529156.00,67072910.00,25127300.00,53755621.00
General CIF Imports Value,20091245,"Orange juice, not frozen, of a Brix value not exceeding 20, concentrated, unfermented",2022,Value for: liters,828730.00,5712815.00,6647191.00,5287849.00,362246.00,628066.00,408510.00,401598.00,291726.00,3645593.00,4727139.00,2392567.00
General CIF Imports Value,20091900,"Orange juice, not frozen, of a Brix value exceeding 20, unfermented",2022,Value for: liters,1023122.00,9977959.00,10833183.00,10647437.00,6439113.00,5748782.00,1067708.00,6264726.00,1163722.00,1216722.00,866585.00,973098.00
General CIF Imports Value,20092120,"Grapefruit juice, Brix value not exceeding 20, not concentrated and not made from a juice degree of concentration of 1.5 or >, unfermented",2022,Value for: liters,106529.00,100540.00,94978.00,327158.00,268765.00,0.00,94800.00,58948.00,97816.00,405496.00,2012765.00,3386826.00
General CIF Imports Value,20092140,"Grapefruit juice, of a Brix value not exceeding 20, concentrated, unfermented",2022,Value for: liters,124318.00,518652.00,195106.00,121163.00,34298.00,278235.00,426642.00,658204.00,31647.00,360534.00,92150.00,3145276.00
General CIF Imports Value,20092900,"Grapefruit juice, of a Brix value exceeding 20, unfermented",2022,Value for: liters,126861.00,59381.00,1702910.00,162674.00,405711.00,351706.00,280920.00,989411.00,1302496.00,914663.00,2155517.00,1523342.00
General CIF Imports Value,20093110,"Lime juice, of a Brix value not exceeding 20, unfit for beverage purposes, unfermented",2022,Value for: kilograms,656508.00,465531.00,544810.00,165397.00,536752.00,739871.00,1411562.00,1217934.00,544857.00,1025435.00,1088509.00,1093084.00
General CIF Imports Value,20093120,"Lime juice, of a Brix value not exceeding 20, fit for beverage purposes, unfermented",2022,Value for: liters,2441530.00,1299905.00,1540063.00,2316284.00,2634184.00,4576625.00,8122443.00,6098760.00,4414009.00,5798762.00,4837386.00,3267973.00
General CIF Imports Value,20093140,"Citrus juice of any single citrus fruit (other than orange, grapefruit or lime), Brix value not exceeding 20, not concentrated, unfermented",2022,Value for: liters,3133871.00,3258488.00,5746876.00,3246401.00,5421080.00,4817620.00,4359227.00,5822465.00,4284061.00,12480724.00,8766220.00,4504501.00
General CIF Imports Value,20093160,"Citrus juice of any single citrus fruit (other than orange, grapefruit or lime), of a Brix value not exceeding 20, concentrated, unfermented",2022,Value for: liters,1020950.00,1301819.00,1903974.00,1156665.00,1057945.00,1708012.00,1435464.00,1996196.00,1920935.00,1807133.00,1373978.00,1901234.00
General CIF Imports Value,20093910,"Lime juice, of a Brix value exceeding 20, unfit for beverage purposes, unfermented",2022,Value for: kilograms,72911.00,0.00,17644.00,145188.00,36767.00,37420.00,0.00,0.00,0.00,0.00,0.00,0.00
General CIF Imports Value,20093920,"Lime juice, of a Brix value exceeding 20, fit for beverage purposes, unfermented",2022,Value for: liters,606548.00,782077.00,1254091.00,944053.00,1077601.00,1691540.00,1741706.00,1560078.00,1166460.00,2473798.00,1683033.00,935312.00
General CIF Imports Value,20093960,"Citrus juice of any single citrus fruit (other than orange, grapefruit or lime), of a Brix value exceeding 20, unfermented",2022,Value for: liters,7318166.00,6661350.00,7417281.00,5343253.00,4167662.00,6620845.00,9663634.00,7626466.00,7386872.00,13945207.00,9471450.00,7659867.00
General CIF Imports Value,20094120,"Pineapple juice, of a Brix value not exceeding 20, not concentrated, or not having a degree of concentration of > 3.5, unfermented",2022,Value for: liters,2567634.00,3059383.00,4150733.00,4331566.00,5009833.00,4361985.00,4553500.00,3862842.00,3949802.00,4143669.00,3568896.00,2529846.00
General CIF Imports Value,20094140,"Pineapple juice, of a Brix value not exceeding 20, concentrated (in degree of concentration greater than 3.5), unfermented",2022,Value for: liters,1543264.00,1434265.00,1824137.00,1480178.00,828871.00,582230.00,727244.00,1024090.00,1148795.00,863654.00,655541.00,563503.00
General CIF Imports Value,20094920,"Pineapple juice, of a Brix value exceeding 20, not concentrated, or not having a degree of concentration of > 3.5, unfermented",2022,Value for: liters,44698.00,0.00,412257.00,149222.00,137229.00,104905.00,97778.00,172226.00,38412.00,38412.00,3209.00,0.00
General CIF Imports Value,20094940,"Pineapple juice, of a Brix value exceeding 20, concentrated (in degree of concentration greater than 3.5)",2022,Value for: liters,6976529.00,6446821.00,7586451.00,7327317.00,7487963.00,7040302.00,8743227.00,8907800.00,7852454.00,7951333.00,8957566.00,10273430.00
General CIF Imports Value,20095000,"Tomato juice, concentrated or not concentrated",2022,Value for: liters,176019.00,184029.00,506820.00,155552.00,205088.00,1224444.00,652188.00,551326.00,452461.00,313127.00,550427.00,291982.00
General CIF Imports Value,20096100,"Grape juice (including grape must), of a Brix value not exceeding 30, unfermented",2022,Value for: liters,525406.00,715083.00,798359.00,502559.00,1001216.00,2036094.00,434984.00,888021.00,2777313.00,2488570.00,296066.00,491024.00
General CIF Imports Value,20096900,"Grape juice (including grape must), of a Brix value exceeding 30, unfermented",2022,Value for: liters,7385434.00,2698524.00,5205481.00,5119544.00,9529383.00,8822678.00,13452023.00,7768809.00,11239778.00,16150061.00,11245193.00,10634843.00
General CIF Imports Value,20097100,"Apple juice, of a Brix value not exceeding 20, unfermented",2022,Value for: liters,2523968.00,3536290.00,4709709.00,3725021.00,4807195.00,4513929.00,3908825.00,3827956.00,3719082.00,4218945.00,3274385.00,3265685.00
General CIF Imports Value,20097900,"Apple juice, of a Brix value exceeding 20, unfermented",2022,Value for: liters,67897713.00,35259304.00,81020825.00,83180972.00,64539614.00,69325073.00,50975765.00,64229256.00,38287322.00,48927943.00,68229953.00,75354011.00
General CIF Imports Value,20098100,"Cranberry juice, concentrated or not concentrated",2022,Value for: liters,3208175.00,2342627.00,5635779.00,5576913.00,4311760.00,2298335.00,2220261.00,1336998.00,1619785.00,4615240.00,5485464.00,4551509.00
General CIF Imports Value,20098920,"Pear juice, concentrated or not concentrated",2022,Value for: liters,6530624.00,2931878.00,7202751.00,5022925.00,13893690.00,5271032.00,2904719.00,3437383.00,3414096.00,5466190.00,5757574.00,5113536.00
General CIF Imports Value,20098940,"Prune juice, concentrated or not concentrated",2022,Value for: liters,598216.00,508762.00,137894.00,123774.00,774519.00,200363.00,78346.00,259361.00,83764.00,166531.00,1660629.00,2441668.00
