Data Type,HTS Number,Description,Year,Quantity Description,January,February,March,April,May,June,July,August,September,October,November,December
General CIF Imports Value,07131040,"Dried peas, nesoi, shelled",2023,Value for: kilograms,7467762.00,3698498.00,3219523.00,4913321.00,3931160.00,2627418.00,2877173.00,1333771.00,2597791.00,1907737.00,6914097.00,4310442.00
General CIF Imports Value,07132010,Seeds of chickpeas (garbanzos) of a kind used for sowing,2023,Value for: kilograms,1606270.00,1437015.00,1791624.00,891534.00,535304.00,898918.00,870141.00,1373899.00,1380880.00,1500449.00,1392938.00,828499.00
General CIF Imports Value,07132020,"Dried chickpeas (garbanzos), shelled",2023,Value for: kilograms,5919871.00,6013707.00,6899129.00,12314117.00,4288372.00,4937048.00,4513159.00,5223299.00,5229276.00,4491879.00,4730052.00,4916841.00
General CIF Imports Value,07133110,Seeds of beans of a kind used for sowing,2023,Value for: kilograms,172843.00,446824.00,442878.00,661199.00,635429.00,614901.00,576725.00,641499.00,277817.00,331081.00,162752.00,601080.00
General CIF Imports Value,07133120,"Dried beans, shelled, if entered May 1 through August 31, inclusive, in any year",2023,Value for: kilograms,107281.00,82471.00,131610.00,59075.00,2771378.00,2019547.00,1924009.00,2117157.00,497073.00,95863.00,87722.00,0.00
General CIF Imports Value,07133140,"Dried beans, shelled, if entered September 1 through the following April 30, or withdrawn for consumption at any time",2023,Value for: kilograms,3560784.00,4402685.00,3187959.00,2824225.00,397434.00,761084.00,535599.00,369168.00,4230592.00,4032120.00,3726306.00,4160537.00
General CIF Imports Value,07133210,Seeds of small red (adzuki) beans of a kind used for sowing,2023,Value for: kilograms,27440.00,0.00,41769.00,0.00,0.00,3661.00,0.00,28853.00,0.00,23771.00,0.00,0.00
General CIF Imports Value,07133220,"Dried small red (adzuki) beans, shelled",2023,Value for: kilograms,1196956.00,1951737.00,2125733.00,1697246.00,3215573.00,2250989.00,1295273.00,1442490.00,1971652.00,1502358.00,1098891.00,1277301.00
General CIF Imports Value,07133310,"Seeds of kidney beans, including white pea beans of a kind used for sowing",2023,Value for: kilograms,851009.00,662963.00,877596.00,421121.00,429059.00,331973.00,144560.00,155626.00,50852.00,411623.00,722401.00,271251.00
General CIF Imports Value,07133320,"Dried kidney beans, including white pea beans, shelled, if entered May 1 through August 31, inclusive, in any year",2023,Value for: kilograms,15473.00,37728.00,25065.00,7292.00,4598331.00,3844010.00,3577417.00,3621009.00,333111.00,31613.00,71699.00,125371.00
General CIF Imports Value,07133340,"Dried kidney beans, including white pea beans, shelled, if entered Sept. 1 through April 30, or withdrawn for consumption at any time",2023,Value for: kilograms,2393735.00,3144931.00,4507815.00,4607397.00,1194460.00,156943.00,34493.00,392568.00,2360333.00,3564941.00,3686050.00,3013998.00
General CIF Imports Value,07133420,"Dried Bambara beans, shelled, if entered for consumption from May 1 through August 31, inclusive, in any year",2023,Value for: kilograms,0.00,0.00,0.00,0.00,10641.00,23520.00,22786.00,0.00,0.00,0.00,0.00,0.00
General CIF Imports Value,07133440,"Dried Bambara beans, shelled, if entered for consumption other than above period, or withdrawn for consumption",2023,Value for: kilograms,3956.00,23606.00,18083.00,25246.00,0.00,0.00,0.00,0.00,0.00,10101.00,0.00,0.00
General CIF Imports Value,07133500,"Dried cowpeas, shelled",2023,Value for: kilograms,1738175.00,1172361.00,1254848.00,850934.00,623781.00,426842.00,665674.00,438327.00,875560.00,1047651.00,675034.00,768705.00
General CIF Imports Value,07133911,"Seeds of beans nesoi, of a kind used for sowing",2023,Value for: kilograms,5367581.00,3945839.00,3501797.00,3691075.00,5396838.00,5734064.00,4720660.00,5488127.00,7777187.00,5940857.00,7228262.00,6382702.00
General CIF Imports Value,07133921,"Dried beans nesoi, shelled, if entered for consumption from May 1 through August 31, inclusive, in any year",2023,Value for: kilograms,296708.00,279657.00,288576.00,418198.00,7354971.00,7735608.00,5422356.00,5356658.00,1182097.00,313766.00,246568.00,130915.00
General CIF Imports Value,07133941,"Dried beans nesoi, shelled, if entered for consumption September 1 through April 30, or withdrawn for consumption at any time",2023,Value for: kilograms,7270965.00,6986470.00,9425100.00,8289243.00,3154470.00,1542444.00,1810052.00,833361.00,5606025.00,7571377.00,8390824.00,7995093.00
General CIF Imports Value,07134010,Lentil seeds of a kind used for sowing,2023,Value for: kilograms,2871457.00,3710115.00,3282453.00,2127814.00,2678674.00,1444122.00,2307838.00,2120995.00,2685815.00,2761816.00,3173760.00,4097859.00
General CIF Imports Value,07134020,"Dried lentils, shelled",2023,Value for: kilograms,5548674.00,5769268.00,5529544.00,4460093.00,3719594.00,3843868.00,3513126.00,3306378.00,4080309.00,4379751.00,4631784.00,3917755.00
General CIF Imports Value,07135010,Seeds of broad beans and horse beans of a kind used for sowing,2023,Value for: kilograms,231424.00,274376.00,164938.00,360891.00,248451.00,320491.00,295132.00,365520.00,148178.00,475979.00,590983.00,188893.00
General CIF Imports Value,07135020,"Dried broad beans and horse beans, shelled",2023,Value for: kilograms,291072.00,291434.00,554289.00,534479.00,361782.00,336375.00,293024.00,168161.00,532421.00,318756.00,371154.00,432764.00
General CIF Imports Value,07136010,"Dried pigeon pea seeds, of a kind used for sowing",2023,Value for: kilograms,0.00,0.00,0.00,0.00,12196.00,0.00,4318.00,0.00,0.00,0.00,0.00,5121.00
General CIF Imports Value,07136060,"Dried pigeon pea seeds, shelled, if entered for consumption during the period from May 1 through August 31, inclusive, in any year",2023,Value for: kilograms,8002.00,18993.00,15419.00,38983.00,525409.00,427145.00,505375.00,648044.00,109915.00,23548.00,11276.00,0.00
General CIF Imports Value,07136080,"Dried pigeon pea seeds, shelled, if entered Sept. 1 through the following April 30, or withdrawn for consumption at any time",2023,Value for: kilograms,835784.00,829178.00,1367684.00,791299.00,804469.00,501673.00,630012.00,1067750.00,1561098.00,2075306.00,2100725.00,1098389.00
General CIF Imports Value,07139011,"Seeds of leguminous vegetables nesoi, of a kind used for sowing",2023,Value for: kilograms,0.00,0.00,0.00,10222.00,15771.00,39480.00,0.00,0.00,0.00,0.00,5024.00,0.00
General CIF Imports Value,07139050,"Dried guar seeds, shelled",2023,Value for: kilograms,1508600.00,964400.00,774700.00,25101.00,0.00,564320.00,773600.00,150720.00,138600.00,245400.00,161280.00,304200.00
General CIF Imports Value,07139061,"Dried leguminous vegetables nesoi, shelled, if entered for consumption during the period from May 1 through August 31, inclusive, in any year",2023,Value for: kilograms,26136.00,8064.00,58643.00,6594.00,842079.00,1107168.00,1706368.00,2112295.00,51177.00,5822.00,21686.00,2505.00
General CIF Imports Value,07139081,"Dried leguminous vegetales, nesoi, shelled, if entered Sept. 1 through the following April 30, or withdrawn for consumption at any time",2023,Value for: kilograms,175842.00,109268.00,125430.00,644333.00,89004.00,28298.00,21560.00,13983.00,484537.00,1766647.00,1399042.00,1609056.00
General CIF Imports Value,07141010,"Cassava (manioc), frozen, whether or not sliced or in the form of pellets",2023,Value for: kilograms,4382912.00,4480024.00,4446782.00,3901538.00,5643114.00,4743165.00,5354235.00,6130217.00,7195245.00,8262069.00,6717053.00,5703392.00
General CIF Imports Value,07141020,"Cassava (manioc), fresh, chilled or dried, whether or not sliced or in the form of pellets",2023,Value for: kilograms,4862516.00,6298909.00,5837437.00,5039872.00,6506187.00,5008198.00,5585283.00,5641025.00,5059239.00,5999437.00,6491658.00,4944973.00
General CIF Imports Value,07142010,"Sweet potatoes, frozen, whether or not sliced or in the form of pellets",2023,Value for: kilograms,383213.00,250342.00,362560.00,346889.00,536373.00,1020530.00,878775.00,596521.00,248705.00,415721.00,166456.00,381301.00
General CIF Imports Value,07142020,"Sweet potatoes, fresh, chilled or dried, whether or not sliced or in the form of pellets",2023,Value for: kilograms,1178597.00,11767444.00,1268309.00,1068373.00,977933.00,1150047.00,1944009.00,1825612.00,1879510.00,2715495.00,1719488.00,2051071.00
General CIF Imports Value,07143010,"Fresh or chilled yams (Dioscorea spp.), whether or not sliced or in the form of pellets",2023,Value for: kilograms,7148837.00,10105559.00,9108585.00,6983260.00,7753727.00,8396835.00,8286268.00,11678734.00,10929408.00,9661176.00,11115424.00,11536935.00
General CIF Imports Value,07143020,Frozen yams (Dioscorea spp.),2023,Value for: kilograms,540566.00,373430.00,358863.00,362257.00,152998.00,314598.00,286523.00,307204.00,305069.00,261363.00,227871.00,171360.00
General CIF Imports Value,07143050,"Dried yams (Dioscorea spp.), in the form of pellets",2023,Value for: kilograms,0.00,0.00,0.00,0.00,25124.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General CIF Imports Value,07143060,"Dried yams (Dioscorea spp.), whether or not sliced but not in pellets",2023,Value for: kilograms,40628.00,18558.00,14250.00,13416.00,7018.00,86815.00,12950.00,3383.00,2967.00,2567.00,0.00,2231.00
General CIF Imports Value,07144010,"Fresh or chilled taro (Colocasia spp.), whether or not sliced or in the form of pellets",2023,Value for: kilograms,8652850.00,8821939.00,8292312.00,7738577.00,9944499.00,9539677.00,8799387.00,8768192.00,8523226.00,8086713.00,7579329.00,9332743.00
General CIF Imports Value,07144020,Frozen taro (Colocasia spp.),2023,Value for: kilograms,180136.00,186047.00,126552.00,76359.00,193337.00,218597.00,62634.00,126381.00,145093.00,249948.00,319233.00,227583.00
General CIF Imports Value,07144050,"Dried taro (Colocasia spp.), in the form of pellets",2023,Value for: kilograms,0.00,30552.00,3315.00,0.00,0.00,31426.00,2913.00,4360.00,24495.00,0.00,4596.00,0.00
General CIF Imports Value,07144060,"Dried taro (Colocasia spp.), whether or not sliced but not in pellets",2023,Value for: kilograms,14289.00,13031.00,6131.00,5688.00,9836.00,25980.00,13806.00,13781.00,13866.00,39186.00,5041.00,0.00
General CIF Imports Value,07145010,"Fresh or chilled yautia (Xanthosoma spp.), whether or not sliced or in the form of pellets",2023,Value for: kilograms,2036461.00,1868751.00,1799235.00,1332395.00,1765086.00,2054187.00,1802771.00,2032497.00,1973525.00,1924778.00,1170190.00,2739423.00
General CIF Imports Value,07145020,Frozen yautia (Xanthosoma spp.),2023,Value for: kilograms,114386.00,64525.00,36888.00,44443.00,54155.00,83688.00,64293.00,54243.00,110901.00,112400.00,127065.00,204627.00
General CIF Imports Value,07145060,"Dried yautia (Xanthosoma spp.), whether or not sliced but not in pellets",2023,Value for: kilograms,0.00,35041.00,9728.00,8968.00,10501.00,0.00,20690.00,0.00,0.00,0.00,0.00,0.00
General CIF Imports Value,07149005,"Chinese water chestnuts, fresh or chilled",2023,Value for: kilograms,0.00,3203.00,2944.00,16783.00,5871.00,0.00,0.00,2964.00,21851.00,5428.00,3116.00,3158.00
General CIF Imports Value,07149039,"Fresh or chilled arrowroot/salep/Jerusalem artichokes/similar roots & tubers, nesoi",2023,Value for: kilograms,464499.00,398556.00,462382.00,438682.00,559794.00,632060.00,413177.00,278364.00,337098.00,242172.00,208628.00,238676.00
General CIF Imports Value,07149044,"Chinese water chestnuts, not mixed, frozen",2023,Value for: kilograms,96313.00,320781.00,375267.00,496983.00,506035.00,370591.00,381083.00,436255.00,479977.00,459777.00,123405.00,443349.00
General CIF Imports Value,07149046,"Frozen dasheens/arrowroot/salep/Jerusalem artichokes/similar roots & tubers, nesoi",2023,Value for: kilograms,127285.00,87931.00,153171.00,62631.00,89543.00,112701.00,222493.00,130771.00,221199.00,138149.00,144314.00,111275.00
General CIF Imports Value,07149051,"Dried dasheens, arrowroot, salep, Jerusalem artichokes and similar roots and tubers nesoi, in the form of pellets",2023,Value for: kilograms,681472.00,699202.00,730356.00,831996.00,504854.00,1202184.00,636460.00,857187.00,1319440.00,994546.00,1185871.00,1574288.00
General CIF Imports Value,07149061,"Dried dasheens, arrowroot, salep, Jerusalem artichokes, and similar roots and tubers nesoi, whether or not sliced but not in pellets",2023,Value for: kilograms,81427.00,42419.00,75964.00,43232.00,105366.00,113947.00,198646.00,141301.00,205377.00,150747.00,92920.00,107751.00
General CIF Imports Value,08011100,"Coconuts, desiccated",2023,Value for: kilograms,6900579.00,7879799.00,6621792.00,7601107.00,5088035.00,5995239.00,6431656.00,6757019.00,5701604.00,7135280.00,5370361.00,5498061.00
General CIF Imports Value,08011200,"Coconuts, fresh, in the inner shell (endocarp)",2023,Value for: kilograms,198339.00,212201.00,299214.00,388393.00,419761.00,452306.00,454313.00,423501.00,534717.00,340497.00,374488.00,417592.00
General CIF Imports Value,08011901,"Coconuts, fresh, not in the inner shell (endocarp)",2023,Value for: kilograms,3897212.00,2871901.00,4858416.00,5662930.00,5435599.00,6042409.00,5427823.00,5632772.00,5724868.00,5443411.00,4734709.00,4146558.00
General CIF Imports Value,08012100,"Brazil nuts, fresh or dried, in shell",2023,Value for: kilograms,0.00,0.00,0.00,0.00,265080.00,557043.00,324880.00,0.00,43500.00,54160.00,0.00,0.00
General CIF Imports Value,08012200,"Brazil nuts, fresh or dried, shelled",2023,Value for: kilograms,1847623.00,813502.00,2564293.00,2516883.00,2590529.00,2084359.00,6113297.00,4419158.00,2850765.00,3299574.00,4279813.00,3014776.00
General CIF Imports Value,08013100,"Cashew nuts, fresh or dried, in shell",2023,Value for: kilograms,15956.00,120200.00,122399.00,4361.00,0.00,201971.00,34108.00,16384.00,0.00,193346.00,4343.00,18357.00
General CIF Imports Value,08013200,"Cashew nuts, fresh or dried, shelled",2023,Value for: kilograms,68791331.00,56121021.00,49953284.00,65652111.00,67290651.00,72980198.00,91894187.00,89248507.00,75741286.00,69981989.00,66265804.00,69507477.00
General CIF Imports Value,08021100,"Almonds, fresh or dried, in shell",2023,Value for: kilograms,505434.00,842056.00,1181441.00,1019313.00,38331.00,384994.00,13002.00,32791.00,67537.00,0.00,4501.00,18119.00
General CIF Imports Value,08021200,"Almonds, fresh or dried, shelled",2023,Value for: kilograms,1756487.00,780237.00,2101929.00,1771716.00,1574763.00,2177446.00,3418872.00,2269014.00,1191712.00,1377850.00,1625926.00,1557312.00
General CIF Imports Value,08022100,"Hazelnuts or filberts, fresh or dried, in shell",2023,Value for: kilograms,0.00,3907.00,0.00,0.00,0.00,4130.00,0.00,0.00,0.00,0.00,0.00,5048.00
General CIF Imports Value,08022200,"Hazelnuts or filberts, fresh or dried, shelled",2023,Value for: kilograms,741375.00,262602.00,363517.00,365790.00,286957.00,670169.00,746922.00,999694.00,332259.00,459333.00,946952.00,350529.00
General CIF Imports Value,08023100,"Walnuts, fresh or dried, in shell",2023,Value for: kilograms,0.00,0.00,0.00,0.00,3475.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General CIF Imports Value,08023200,"Walnuts, fresh or dried, shelled",2023,Value for: kilograms,139381.00,128747.00,194503.00,403968.00,332017.00,324385.00,321697.00,159099.00,314113.00,608394.00,964501.00,500739.00
General CIF Imports Value,08024100,"Chestnuts, fresh or dried,  in shell",2023,Value for: kilograms,80688.00,11739.00,8479.00,6776.00,0.00,0.00,0.00,13889.00,498812.00,3712877.00,7242062.00,1741761.00
General CIF Imports Value,08024200,"Chestnuts, fresh or dried, shelled",2023,Value for: kilograms,11665.00,6049.00,72840.00,20454.00,42027.00,0.00,2660.00,26213.00,8091.00,22607.00,18239.00,0.00
General CIF Imports Value,08025100,"Pistachios, fresh or dried, in shell",2023,Value for: kilograms,48339.00,0.00,2603.00,0.00,7255.00,82407.00,433520.00,0.00,30416.00,0.00,0.00,6529.00
General CIF Imports Value,08025200,"Pistachios, fresh or dried, shelled",2023,Value for: kilograms,51590.00,36366.00,31210.00,120953.00,28618.00,77895.00,210210.00,575760.00,30925.00,500554.00,147106.00,387641.00
